Opentime,Open,High,Low,Close,Volume,Closetime,Quote asset volume,Number of trades,Taker by base,Taker buy quote,Ignore
2021-05-29 17:45:00,2303.77000000,2308.57000000,2258.27000000,2269.35000000,27622.60082000,1622311199999,62860509.06288710,37171,13979.39383000,31801785.97948720,0
2021-05-29 18:00:00,2268.48000000,2278.77000000,2241.01000000,2242.66000000,26019.34555000,1622312099999,58761964.00985300,32369,11291.68826000,25514565.54741890,0
2021-05-29 18:15:00,2242.62000000,2269.36000000,2242.08000000,2256.58000000,11812.04687000,1622312999999,26653581.01336250,15988,6630.92933000,14960138.53562030,0
2021-05-29 18:30:00,2256.58000000,2289.54000000,2256.57000000,2280.00000000,15240.92847000,1622313899999,34755463.56480340,17922,7961.46994000,18154933.70662010,0
2021-05-29 18:45:00,2280.13000000,2281.00000000,2251.78000000,2273.00000000,11109.31438000,1622314799999,25163005.99052700,14742,6456.21889000,14627737.57755090,0
2021-05-29 19:00:00,2273.00000000,2286.27000000,2250.00000000,2250.20000000,10677.70808000,1622315699999,24211133.01714000,16148,6108.00496000,13849416.57279110,0
2021-05-29 19:15:00,2250.21000000,2255.96000000,2216.60000000,2232.95000000,22575.67153000,1622316599999,50429289.23022980,26653,10256.37076000,22929655.40238590,0
2021-05-29 19:30:00,2233.16000000,2263.91000000,2222.61000000,2257.08000000,15336.56666000,1622317499999,34504710.55953510,20800,8389.50912000,18871775.82392510,0
2021-05-29 19:45:00,2257.30000000,2264.73000000,2240.82000000,2247.04000000,14635.01038000,1622318399999,32979522.81816270,17014,5328.78277000,12010052.51211100,0
2021-05-29 20:00:00,2247.09000000,2272.96000000,2239.38000000,2240.68000000,12268.32368000,1622319299999,27716999.19569690,15474,7136.23916000,16123116.07929890,0
2021-05-29 20:15:00,2240.68000000,2244.55000000,2204.10000000,2230.50000000,36473.50445000,1622320199999,80856864.78274550,34793,13286.13020000,29495861.93844960,0
2021-05-29 20:30:00,2229.81000000,2250.00000000,2212.11000000,2237.46000000,21418.18448000,1622321099999,47863631.99483950,26802,8894.57536000,19879677.51341580,0
2021-05-29 20:45:00,2237.75000000,2241.20000000,2213.29000000,2236.94000000,9731.19632000,1622321999999,21648182.59719710,12927,4494.64653000,10000382.62342770,0
2021-05-29 21:00:00,2236.95000000,2257.99000000,2235.17000000,2249.09000000,11048.74381000,1622322899999,24843664.54441170,17078,6553.02773000,14736261.62673170,0
2021-05-29 21:15:00,2249.09000000,2258.01000000,2223.72000000,2231.06000000,8673.58253000,1622323799999,19465241.28610430,12658,4128.60512000,9271236.04944190,0
2021-05-29 21:30:00,2231.51000000,2254.88000000,2231.31000000,2246.43000000,6078.87831000,1622324699999,13650606.59774460,9834,2980.90779000,6694121.91419640,0
2021-05-29 21:45:00,2246.33000000,2280.51000000,2236.57000000,2278.98000000,15035.69417000,1622325599999,34057672.55959010,19873,7467.17903000,16911636.94561290,0
2021-05-29 22:00:00,2278.76000000,2278.85000000,2260.01000000,2264.14000000,10395.91916000,1622326499999,23594020.43952220,13881,4582.75319000,10401068.89240310,0
2021-05-29 22:15:00,2264.13000000,2274.34000000,2253.50000000,2261.16000000,9590.32413000,1622327399999,21702537.27475100,11834,5251.21172000,11884364.46904080,0
2021-05-29 22:30:00,2260.86000000,2289.43000000,2259.30000000,2279.16000000,10322.62953000,1622328299999,23487341.33955300,13895,4944.73715000,11252459.34857620,0
2021-05-29 22:45:00,2279.14000000,2280.50000000,2252.16000000,2272.04000000,8940.46579000,1622329199999,20237509.66378570,11459,4027.93562000,9115998.20474950,0
2021-05-29 23:00:00,2272.05000000,2272.05000000,2244.27000000,2263.41000000,10042.19496000,1622330099999,22683272.07807590,13606,4705.39643000,10628759.96232590,0
2021-05-29 23:15:00,2263.55000000,2299.98000000,2261.89000000,2296.70000000,16448.21188000,1622330999999,37493122.83711880,20342,7924.29229000,18068050.57771350,0
2021-05-29 23:30:00,2296.85000000,2323.23000000,2296.00000000,2297.15000000,18139.06894000,1622331899999,41874149.91014030,21789,8985.52697000,20739696.95477830,0
2021-05-29 23:45:00,2296.72000000,2306.02000000,2269.56000000,2278.74000000,12904.76959000,1622332799999,29457404.45620990,15764,6245.61276000,14257337.55554280,0
2021-05-30 00:00:00,2278.74000000,2282.59000000,2243.45000000,2246.07000000,17934.30573000,1622333699999,40553946.22543870,22503,8383.44196000,18961951.31423920,0
2021-05-30 00:15:00,2245.77000000,2253.57000000,2213.76000000,2224.71000000,22188.27460000,1622334599999,49442671.27986390,26884,10665.81979000,23773684.29710840,0
2021-05-30 00:30:00,2224.72000000,2228.82000000,2183.21000000,2189.24000000,37190.84474000,1622335499999,81790318.73112900,45171,15751.05971000,34640972.87580550,0
2021-05-30 00:45:00,2189.23000000,2230.00000000,2180.53000000,2227.77000000,19564.62410000,1622336399999,43133421.97630960,22440,9316.23648000,20550005.58276940,0
2021-05-30 01:00:00,2228.17000000,2248.60000000,2208.54000000,2216.04000000,18833.34157000,1622337299999,41998645.61213990,22039,9133.49027000,20373785.55737640,0
2021-05-30 01:15:00,2215.92000000,2231.50000000,2193.76000000,2205.76000000,11907.17982000,1622338199999,26322732.73986690,15959,5923.78615000,13094396.20741280,0
2021-05-30 01:30:00,2205.78000000,2218.35000000,2192.93000000,2204.21000000,10024.79737000,1622339099999,22113012.64857640,14701,4809.75398000,10609983.75692750,0
2021-05-30 01:45:00,2204.21000000,2228.16000000,2204.10000000,2224.18000000,7629.79119000,1622339999999,16929272.97610140,10979,4032.99529000,8948171.24826680,0
2021-05-30 02:00:00,2224.17000000,2242.97000000,2212.62000000,2234.44000000,9300.57903000,1622340899999,20748227.22576000,12593,4477.91623000,9987483.13540200,0
2021-05-30 02:15:00,2234.55000000,2263.00000000,2234.01000000,2259.13000000,13338.95385000,1622341799999,30011348.95837120,17798,8032.85536000,18073181.32377690,0
2021-05-30 02:30:00,2259.14000000,2284.14000000,2251.04000000,2276.64000000,12661.62629000,1622342699999,28685965.54435080,16044,6776.84438000,15354980.37717600,0
2021-05-30 02:45:00,2276.65000000,2283.99000000,2263.49000000,2280.77000000,8338.01643000,1622343599999,18936098.01283730,12062,4502.40703000,10224780.37461020,0
2021-05-30 03:00:00,2280.77000000,2294.29000000,2272.02000000,2293.37000000,12060.92207000,1622344499999,27536287.34907340,15475,5914.00563000,13501689.96747390,0
2021-05-30 03:15:00,2293.36000000,2310.00000000,2278.87000000,2283.91000000,17821.03490000,1622345399999,40911591.96071950,18449,8323.22831000,19111047.49606520,0
2021-05-30 03:30:00,2283.44000000,2288.59000000,2265.11000000,2276.54000000,13458.63546000,1622346299999,30632613.69826080,14220,6104.96534000,13892356.18580930,0
2021-05-30 03:45:00,2276.10000000,2319.00000000,2276.10000000,2296.12000000,15907.77245000,1622347199999,36541366.43813390,17722,8674.05348000,19931421.16368410,0
2021-05-30 04:00:00,2296.47000000,2304.97000000,2280.81000000,2285.40000000,9809.59658000,1622348099999,22472327.55112370,13289,4988.67979000,11427308.04725220,0
2021-05-30 04:15:00,2285.39000000,2292.40000000,2275.21000000,2286.16000000,10179.85573000,1622348999999,23247309.03439270,12290,4594.61578000,10492750.66931840,0
2021-05-30 04:30:00,2286.10000000,2318.00000000,2285.94000000,2312.96000000,18830.06118000,1622349899999,43465036.08821460,21621,10763.27248000,24844737.93313430,0
2021-05-30 04:45:00,2312.95000000,2317.93000000,2291.85000000,2297.41000000,12203.90382000,1622350799999,28086717.89053810,14861,5906.87713000,13595725.65846360,0
2021-05-30 05:00:00,2297.47000000,2334.19000000,2297.47000000,2330.21000000,14871.89106000,1622351699999,34475269.93629080,18332,7310.87762000,16952077.99677240,0
2021-05-30 05:15:00,2330.25000000,2373.98000000,2327.30000000,2364.92000000,22065.80203000,1622352599999,51863687.61215770,28113,12428.33036000,29203119.10427950,0
2021-05-30 05:30:00,2364.92000000,2373.62000000,2345.72000000,2365.42000000,14876.18161000,1622353499999,35074547.79431470,18266,8018.06813000,18903387.36925860,0
2021-05-30 05:45:00,2365.41000000,2385.00000000,2364.83000000,2370.85000000,16194.14050000,1622354399999,38433627.49776380,20847,8564.17311000,20325953.40560600,0
2021-05-30 06:00:00,2370.87000000,2414.09000000,2370.87000000,2393.26000000,24454.66669000,1622355299999,58611721.67168260,34079,12900.16877000,30912595.71388800,0
2021-05-30 06:15:00,2393.35000000,2414.33000000,2393.28000000,2395.40000000,17427.38516000,1622356199999,41861193.33064130,20917,9052.09558000,21746292.66991220,0
2021-05-30 06:30:00,2396.05000000,2425.09000000,2376.90000000,2414.60000000,26516.07303000,1622357099999,63705420.69258740,29435,13962.16263000,33549444.51809000,0
2021-05-30 06:45:00,2414.59000000,2436.50000000,2408.00000000,2425.15000000,16773.74829000,1622357999999,40689702.90190410,24589,8288.25532000,20102821.85579620,0
2021-05-30 07:00:00,2425.15000000,2449.64000000,2416.01000000,2417.30000000,21640.76596000,1622358899999,52698423.83689600,29623,9808.96612000,23886659.13931100,0
2021-05-30 07:15:00,2417.32000000,2431.38000000,2406.86000000,2415.83000000,16435.71341000,1622359799999,39731005.50930640,18781,8899.98467000,21519874.37452640,0
2021-05-30 07:30:00,2415.58000000,2463.54000000,2415.57000000,2457.16000000,20868.52177000,1622360699999,50983872.80088040,24258,11224.39567000,27417931.52763640,0
2021-05-30 07:45:00,2456.99000000,2460.09000000,2435.88000000,2452.33000000,15409.49123000,1622361599999,37727900.18748990,20006,7384.46749000,18077653.41789690,0
2021-05-30 08:00:00,2452.32000000,2476.42000000,2432.00000000,2433.95000000,18214.57020000,1622362499999,44626753.12545180,27443,9295.62013000,22779579.26391420,0
2021-05-30 08:15:00,2433.78000000,2441.72000000,2417.66000000,2424.40000000,14911.47287000,1622363399999,36188634.04235310,21129,7869.79895000,19098529.86962460,0
2021-05-30 08:30:00,2424.19000000,2444.70000000,2420.89000000,2428.64000000,13365.81188000,1622364299999,32488718.97728820,16218,8623.94458000,20959797.06501650,0
2021-05-30 08:45:00,2428.65000000,2438.41000000,2412.62000000,2418.79000000,12408.42760000,1622365199999,30126685.69251520,15856,6134.72138000,14893150.01274550,0
2021-05-30 09:00:00,2418.79000000,2442.80000000,2418.78000000,2429.27000000,14148.04274000,1622366099999,34444687.49872670,17560,8426.57092000,20518358.87597240,0
2021-05-30 09:15:00,2429.26000000,2435.00000000,2420.58000000,2428.32000000,10705.37311000,1622366999999,25991007.73858190,14120,5066.75991000,12301547.81268840,0
2021-05-30 09:30:00,2428.33000000,2428.68000000,2408.08000000,2424.39000000,10649.81867000,1622367899999,25759600.64006890,15107,4582.11744000,11082448.20618170,0
2021-05-30 09:45:00,2424.39000000,2431.04000000,2420.00000000,2423.83000000,9173.33622000,1622368799999,22247112.96174140,13297,4151.24302000,10067668.52221630,0
2021-05-30 10:00:00,2423.73000000,2433.83000000,2387.42000000,2388.27000000,19955.47786000,1622369699999,48145489.12079700,23373,6978.52693000,16858092.07355370,0
2021-05-30 10:15:00,2388.14000000,2421.38000000,2386.23000000,2419.47000000,13517.40856000,1622370599999,32490886.73075390,17534,6015.95584000,14463648.99443910,0
2021-05-30 10:30:00,2419.39000000,2424.48000000,2410.00000000,2423.39000000,7847.72072000,1622371499999,18982881.61668980,10531,3546.13696000,8577827.72905480,0
2021-05-30 10:45:00,2423.40000000,2425.88000000,2399.29000000,2399.30000000,7082.89479000,1622372399999,17071112.20864750,9954,3304.88981000,7965025.25341210,0
2021-05-30 11:00:00,2399.30000000,2418.00000000,2399.03000000,2411.35000000,8499.72747000,1622373299999,20473443.57927480,10752,4702.88360000,11322741.51107200,0
2021-05-30 11:15:00,2411.34000000,2420.00000000,2401.13000000,2401.34000000,5766.99505000,1622374199999,13905998.05287810,9123,3073.47829000,7411638.62686650,0
2021-05-30 11:30:00,2401.37000000,2422.57000000,2389.69000000,2416.29000000,12742.30716000,1622375099999,30657632.56700000,16449,6658.87471000,16020344.41154200,0
2021-05-30 11:45:00,2416.55000000,2463.08000000,2409.33000000,2461.56000000,25326.21804000,1622375999999,61818840.12837170,28762,14641.12806000,35734542.43667840,0
2021-05-30 12:00:00,2461.92000000,2468.00000000,2429.07000000,2438.72000000,13472.72239000,1622376899999,32912972.07290850,21309,7314.51248000,17865016.79836960,0
2021-05-30 12:15:00,2438.73000000,2438.81000000,2416.71000000,2435.34000000,9410.65907000,1622377799999,22843859.80321780,12755,4568.95610000,11092472.30989820,0
2021-05-30 12:30:00,2435.36000000,2439.26000000,2408.00000000,2408.00000000,9510.04859000,1622378699999,22998663.17643760,13215,4062.50675000,9824972.39982770,0
2021-05-30 12:45:00,2408.01000000,2414.42000000,2362.84000000,2388.08000000,27341.56010000,1622379599999,65226086.58193930,31188,11895.49038000,28373494.39549000,0
2021-05-30 13:00:00,2388.07000000,2396.45000000,2371.00000000,2392.63000000,14298.10135000,1622380499999,34085682.87348270,16872,7338.98795000,17493034.63313200,0
2021-05-30 13:15:00,2392.63000000,2405.41000000,2385.67000000,2393.46000000,8488.57665000,1622381399999,20353466.28007120,11698,3961.82651000,9499420.36295340,0
2021-05-30 13:30:00,2393.47000000,2401.32000000,2373.00000000,2377.79000000,8010.47174000,1622382299999,19102539.86623760,11356,3742.37978000,8925245.70645610,0
2021-05-30 13:45:00,2377.53000000,2397.05000000,2377.07000000,2389.11000000,6971.27687000,1622383199999,16650535.46629450,8721,4053.74495000,9683752.70986720,0
2021-05-30 14:00:00,2389.59000000,2393.72000000,2376.26000000,2382.51000000,5649.86898000,1622384099999,13476502.97732030,10100,2936.95426000,7005249.67693350,0
2021-05-30 14:15:00,2382.80000000,2386.71000000,2340.00000000,2346.18000000,17355.86273000,1622384999999,40940216.19840260,22436,7874.81589000,18577417.60125700,0
2021-05-30 14:30:00,2346.18000000,2368.72000000,2340.00000000,2362.00000000,11320.87000000,1622385899999,26660435.61323790,14840,6019.29036000,14175707.41460650,0
2021-05-30 14:45:00,2362.31000000,2367.00000000,2345.60000000,2352.92000000,8025.58913000,1622386799999,18898268.73639270,11836,4318.19060000,10167803.97871520,0
2021-05-30 15:00:00,2352.83000000,2375.94000000,2350.35000000,2359.82000000,9010.67913000,1622387699999,21281831.73819360,12937,4692.56376000,11081501.48097470,0
2021-05-30 15:15:00,2359.83000000,2370.00000000,2352.45000000,2358.99000000,6065.53551000,1622388599999,14323786.77828900,9548,2965.46020000,7003814.94234930,0
2021-05-30 15:30:00,2358.88000000,2371.11000000,2350.65000000,2363.84000000,6567.66379000,1622389499999,15511943.24579550,8703,3856.24500000,9110006.68171370,0
2021-05-30 15:45:00,2363.98000000,2384.99000000,2361.48000000,2382.48000000,6128.05685000,1622390399999,14563851.30959880,10264,3155.17153000,7498243.06444580,0
2021-05-30 16:00:00,2382.04000000,2392.00000000,2363.90000000,2389.61000000,9328.07847000,1622391299999,22191209.11012170,14245,4632.23271000,11026668.10216770,0
2021-05-30 16:15:00,2389.56000000,2431.00000000,2376.53000000,2416.89000000,16413.59283000,1622392199999,39548953.43749970,24815,9347.04365000,22524656.98174420,0
2021-05-30 16:30:00,2416.75000000,2417.06000000,2397.39000000,2402.81000000,10426.53290000,1622393099999,25097869.39376360,14382,5436.47301000,13088686.71895660,0
2021-05-30 16:45:00,2402.90000000,2409.79000000,2386.80000000,2407.73000000,8012.97477000,1622393999999,19204157.99017570,10887,3757.70065000,9005252.35972920,0
2021-05-30 17:00:00,2408.31000000,2427.98000000,2406.09000000,2421.77000000,8700.20722000,1622394899999,21042151.80417470,14212,4431.45795000,10719476.86858650,0
2021-05-30 17:15:00,2421.73000000,2437.46000000,2413.86000000,2422.77000000,8806.81434000,1622395799999,21356007.21842680,14633,4547.93380000,11028420.75401870,0
2021-05-30 17:30:00,2423.13000000,2430.17000000,2415.54000000,2424.88000000,4759.25516000,1622396699999,11526348.02143610,8426,2635.15222000,6383040.32239820,0
2021-05-30 17:45:00,2424.80000000,2436.00000000,2412.64000000,2420.34000000,7933.74485000,1622397599999,19234197.99308980,10888,4150.08063000,10060917.28165330,0
2021-05-30 18:00:00,2420.11000000,2441.96000000,2419.26000000,2435.21000000,8597.62451000,1622398499999,20909535.84424940,13039,4190.06324000,10189552.98815870,0
2021-05-30 18:15:00,2435.21000000,2457.01000000,2435.21000000,2455.35000000,10579.94215000,1622399399999,25910588.21100420,17809,5510.07676000,13494191.19156320,0
2021-05-30 18:30:00,2455.19000000,2455.19000000,2441.81000000,2448.32000000,8216.40739000,1622400299999,20111423.67142150,11106,3927.16028000,9613416.68742100,0
2021-05-30 18:45:00,2448.32000000,2465.90000000,2443.78000000,2456.95000000,8802.30675000,1622401199999,21611137.55371200,12773,4877.31865000,11977175.34602470,0
2021-05-30 19:00:00,2456.96000000,2463.42000000,2447.93000000,2458.76000000,6981.86738000,1622402099999,17151777.50305850,10155,3652.09127000,8971129.06822780,0
2021-05-30 19:15:00,2458.75000000,2461.00000000,2445.00000000,2452.72000000,6826.17731000,1622402999999,16742712.23544420,9631,3574.96086000,8768456.87026480,0
2021-05-30 19:30:00,2452.73000000,2455.17000000,2433.34000000,2451.40000000,10420.11483000,1622403899999,25488627.98355260,12614,5733.52171000,14023887.96593480,0
2021-05-30 19:45:00,2451.23000000,2453.95000000,2436.42000000,2441.90000000,7281.27906000,1622404799999,17793834.87411260,8964,3841.19321000,9386635.86470490,0
2021-05-30 20:00:00,2441.90000000,2445.95000000,2420.49000000,2443.58000000,11269.46684000,1622405699999,27404355.56530000,15549,5857.71528000,14244266.61378750,0
2021-05-30 20:15:00,2444.11000000,2460.91000000,2443.48000000,2454.80000000,9623.34917000,1622406599999,23598594.84567120,12842,5508.79280000,13509181.19265340,0
2021-05-30 20:30:00,2454.78000000,2456.73000000,2430.60000000,2437.00000000,5660.35309000,1622407499999,13829336.19597150,9059,2321.14769000,5671643.63331470,0
2021-05-30 20:45:00,2437.00000000,2453.81000000,2431.28000000,2435.42000000,5273.49062000,1622408399999,12874318.21917530,8685,2442.03369000,5964657.75191500,0
2021-05-30 21:00:00,2436.26000000,2438.71000000,2421.63000000,2426.48000000,5465.69506000,1622409299999,13283270.70142620,10033,2291.13199000,5568184.88548260,0
2021-05-30 21:15:00,2426.72000000,2434.64000000,2419.77000000,2431.76000000,3956.88458000,1622410199999,9607297.15796910,6420,1872.11434000,4545517.83928840,0
2021-05-30 21:30:00,2431.69000000,2450.00000000,2426.72000000,2448.51000000,5634.88231000,1622411099999,13756210.98284360,8645,3183.17366000,7771544.88191120,0
2021-05-30 21:45:00,2448.51000000,2449.37000000,2420.45000000,2420.72000000,5768.09125000,1622411999999,14027311.30103770,7823,2181.83749000,5308861.25852910,0
2021-05-30 22:00:00,2420.72000000,2431.98000000,2413.67000000,2431.26000000,5840.73951000,1622412899999,14170345.98038680,9281,2818.06594000,6839380.26526450,0
2021-05-30 22:15:00,2431.07000000,2431.42000000,2421.37000000,2423.55000000,2556.53106000,1622413799999,6205395.93620010,4924,1516.52411000,3680918.47417320,0
2021-05-30 22:30:00,2423.66000000,2423.66000000,2386.00000000,2408.23000000,13380.10812000,1622414699999,32179675.57798790,18812,5396.91063000,12986433.04853040,0
2021-05-30 22:45:00,2408.23000000,2423.56000000,2406.38000000,2411.03000000,4520.65245000,1622415599999,10918701.41993540,7531,2386.39339000,5764452.74637430,0
2021-05-30 23:00:00,2411.03000000,2420.32000000,2385.00000000,2386.07000000,9355.40491000,1622416499999,22454579.49029780,14125,4331.22576000,10397648.03644050,0
2021-05-30 23:15:00,2386.06000000,2400.38000000,2380.00000000,2385.27000000,7638.05279000,1622417399999,18253504.37732710,10174,3548.57835000,8483545.18550670,0
2021-05-30 23:30:00,2385.71000000,2399.20000000,2381.07000000,2389.44000000,6299.52832000,1622418299999,15068064.92516990,8128,3319.15497000,7940917.23270600,0
2021-05-30 23:45:00,2389.43000000,2395.65000000,2378.41000000,2385.98000000,8121.40536000,1622419199999,19389229.99769790,9063,3223.51886000,7699927.57958680,0
2021-05-31 00:00:00,2385.82000000,2414.96000000,2365.00000000,2399.42000000,21251.31962000,1622420099999,50794884.26306350,27373,10226.71791000,24456927.64812320,0
2021-05-31 00:15:00,2399.42000000,2399.42000000,2358.00000000,2368.58000000,14755.72258000,1622420999999,35016992.64118660,21240,6609.74709000,15686469.62129090,0
2021-05-31 00:30:00,2368.77000000,2369.32000000,2350.01000000,2353.96000000,8971.27893000,1622421899999,21143364.33834220,15745,4232.83562000,9975872.63386940,0
2021-05-31 00:45:00,2353.96000000,2369.41000000,2353.36000000,2354.01000000,5582.65736000,1622422799999,13190084.55296150,9126,2657.72708000,6279884.73504700,0
2021-05-31 01:00:00,2354.00000000,2363.48000000,2342.48000000,2345.88000000,9164.13750000,1622423699999,21545881.87710540,14830,4144.71981000,9745485.81971040,0
2021-05-31 01:15:00,2345.90000000,2345.90000000,2315.20000000,2336.23000000,16650.69769000,1622424599999,38794160.69994170,22373,7279.49367000,16955011.71861870,0
2021-05-31 01:30:00,2336.29000000,2336.43000000,2303.00000000,2309.39000000,13045.97673000,1622425499999,30192265.77146770,18552,6042.30929000,13987532.23283220,0
2021-05-31 01:45:00,2309.38000000,2321.79000000,2295.01000000,2303.75000000,11898.41916000,1622426399999,27457310.02695770,17260,4873.90623000,11249824.06163270,0
2021-05-31 02:00:00,2303.80000000,2318.20000000,2286.60000000,2294.04000000,12952.41006000,1622427299999,29783067.74870000,18401,6493.82978000,14932726.03090180,0
2021-05-31 02:15:00,2294.05000000,2306.29000000,2284.25000000,2300.50000000,11096.50334000,1622428199999,25468090.19123300,14676,5774.34885000,13253011.15156440,0
2021-05-31 02:30:00,2300.64000000,2319.01000000,2297.51000000,2314.20000000,8662.36466000,1622429099999,20007135.12572210,12166,4248.79835000,9810559.15373690,0
2021-05-31 02:45:00,2314.19000000,2336.99000000,2307.69000000,2309.42000000,13219.07044000,1622429999999,30708533.84113690,16314,6620.84203000,15383973.74289270,0
2021-05-31 03:00:00,2309.43000000,2310.99000000,2271.44000000,2291.08000000,20337.52723000,1622430899999,46529146.13363640,23571,9856.46912000,22549963.01644920,0
2021-05-31 03:15:00,2290.76000000,2321.00000000,2286.77000000,2319.96000000,11780.92583000,1622431799999,27145357.05721890,17014,5230.53389000,12050302.26298130,0
2021-05-31 03:30:00,2319.96000000,2319.97000000,2291.14000000,2296.68000000,8538.16534000,1622432699999,19671994.37633940,12216,4411.09249000,10165377.98056430,0
2021-05-31 03:45:00,2296.28000000,2306.99000000,2285.69000000,2300.77000000,8875.41545000,1622433599999,20362582.58996050,11946,4338.95838000,9955106.42560760,0
2021-05-31 04:00:00,2300.98000000,2318.66000000,2290.17000000,2292.94000000,11840.25132000,1622434499999,27287001.08801470,15748,5798.93717000,13369634.06195410,0
2021-05-31 04:15:00,2292.87000000,2304.87000000,2286.00000000,2286.57000000,8459.38075000,1622435399999,19406240.85281470,11800,4148.71961000,9518580.38385780,0
2021-05-31 04:30:00,2286.52000000,2313.34000000,2279.94000000,2306.41000000,9846.00667000,1622436299999,22656522.03393890,13795,4718.99198000,10860894.22268050,0
2021-05-31 04:45:00,2307.25000000,2315.33000000,2296.64000000,2310.45000000,7637.18253000,1622437199999,17613253.83363380,10860,3543.06441000,8169734.70662300,0
2021-05-31 05:00:00,2310.98000000,2310.98000000,2296.63000000,2309.69000000,10049.56465000,1622438099999,23158531.02659600,12587,4283.88481000,9870234.14011240,0
2021-05-31 05:15:00,2309.70000000,2338.85000000,2308.13000000,2337.51000000,12775.36015000,1622438999999,29712383.72327660,17508,6822.86850000,15867727.06597030,0
2021-05-31 05:30:00,2337.51000000,2338.00000000,2319.46000000,2323.95000000,10468.97234000,1622439899999,24384468.58231180,13047,4109.30515000,9571662.90106370,0
2021-05-31 05:45:00,2324.08000000,2329.60000000,2314.75000000,2318.04000000,6124.61009000,1622440799999,14215538.94240220,9148,2377.44032000,5518639.04029410,0
2021-05-31 06:00:00,2318.12000000,2348.58000000,2316.41000000,2344.37000000,8535.66051000,1622441699999,19950616.99814660,12711,4407.97569000,10302252.97688310,0
2021-05-31 06:15:00,2344.37000000,2369.99000000,2338.27000000,2361.31000000,14657.44688000,1622442599999,34579661.18495600,18750,7462.96953000,17607407.64884940,0
2021-05-31 06:30:00,2361.31000000,2374.00000000,2349.51000000,2366.12000000,8526.60535000,1622443499999,20139475.05855290,11784,4485.16057000,10594802.45324590,0
2021-05-31 06:45:00,2366.12000000,2394.00000000,2357.18000000,2390.13000000,12409.82590000,1622444399999,29508173.69312250,17659,6592.23228000,15675723.66205610,0
2021-05-31 07:00:00,2390.39000000,2440.40000000,2385.03000000,2430.43000000,35692.73663000,1622445299999,86424016.86103480,39007,16771.94821000,40588113.52521720,0
2021-05-31 07:15:00,2430.55000000,2448.13000000,2422.00000000,2443.87000000,14284.40482000,1622446199999,34792683.00461050,20070,7491.75242000,18249761.28223480,0
2021-05-31 07:30:00,2443.85000000,2453.33000000,2425.65000000,2441.13000000,18172.91857000,1622447099999,44360924.69218970,22254,10366.33989000,25296120.02689190,0
2021-05-31 07:45:00,2441.12000000,2455.31000000,2437.97000000,2450.42000000,13556.26889000,1622447999999,33176894.16198830,16422,7911.56670000,19362904.97245130,0
2021-05-31 08:00:00,2450.30000000,2459.40000000,2425.04000000,2428.40000000,14596.99515000,1622448899999,35608613.00650770,20798,7446.76566000,18164442.88031010,0
2021-05-31 08:15:00,2428.26000000,2471.95000000,2427.80000000,2463.87000000,21076.61034000,1622449799999,51766541.45194780,28340,12855.24676000,31563568.12589790,0
2021-05-31 08:30:00,2463.88000000,2507.96000000,2463.21000000,2489.11000000,29768.87456000,1622450699999,74226506.66151460,42393,17099.38352000,42623398.16866070,0
2021-05-31 08:45:00,2489.34000000,2498.18000000,2479.53000000,2492.99000000,14232.97592000,1622451599999,35402492.23777390,16981,7179.63777000,17859993.51458240,0
2021-05-31 09:00:00,2493.00000000,2503.98000000,2484.00000000,2496.61000000,13167.68042000,1622452499999,32852721.36874180,17378,7112.35386000,17747452.57807400,0
2021-05-31 09:15:00,2496.61000000,2516.49000000,2487.03000000,2505.18000000,14469.59509000,1622453399999,36192132.80813960,21530,8419.14386000,21059002.25724450,0
2021-05-31 09:30:00,2505.19000000,2522.22000000,2496.72000000,2501.66000000,20464.89704000,1622454299999,51411811.71158750,25124,10565.51996000,26543510.78775440,0
2021-05-31 09:45:00,2501.66000000,2514.16000000,2483.88000000,2486.95000000,15429.09780000,1622455199999,38499290.28546930,20123,7222.38170000,18026027.05777440,0
2021-05-31 10:00:00,2486.95000000,2542.43000000,2486.33000000,2538.15000000,27591.16652000,1622456099999,69552801.19937190,36317,15833.10415000,39901314.37929720,0
2021-05-31 10:15:00,2538.14000000,2547.69000000,2529.04000000,2541.63000000,15964.21439000,1622456999999,40518271.07790700,24252,7490.64016000,19014763.48854730,0
2021-05-31 10:30:00,2541.63000000,2559.21000000,2530.58000000,2555.76000000,15804.75674000,1622457899999,40205390.99498710,21416,7937.34102000,20197109.56083130,0
2021-05-31 10:45:00,2555.76000000,2562.22000000,2544.34000000,2554.00000000,13894.00541000,1622458799999,35455803.96168540,19816,7291.37654000,18608409.04073210,0
2021-05-31 11:00:00,2554.00000000,2569.00000000,2553.99000000,2567.99000000,17223.08694000,1622459699999,44129606.82761210,19927,9776.76099000,25056126.10788300,0
2021-05-31 11:15:00,2567.99000000,2585.00000000,2564.08000000,2576.48000000,19543.12766000,1622460599999,50284053.88793210,27124,12120.14063000,31182945.74191170,0
2021-05-31 11:30:00,2576.34000000,2587.15000000,2552.08000000,2555.93000000,17225.99088000,1622461499999,44333403.55632020,23745,8989.87978000,23142445.49508640,0
2021-05-31 11:45:00,2555.92000000,2573.23000000,2545.00000000,2551.46000000,17178.68255000,1622462399999,43917996.45200930,23827,7775.20644000,19878816.43147430,0
2021-05-31 12:00:00,2551.81000000,2583.96000000,2551.81000000,2572.99000000,15589.69501000,1622463299999,40087647.48422470,22849,8686.14025000,22338328.12879840,0
